Version: 2, OpenDRIVE: ./ALKS_Road_straight.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
2.900, 1, CutInVehicle, 102.778, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.099
2.925, 0, Ego, 53.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.056
2.925, 1, CutInVehicle, 103.056, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.893
2.950, 0, Ego, 54.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.246
2.950, 1, CutInVehicle, 103.333, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.686
2.975, 0, Ego, 54.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.437
2.975, 1, CutInVehicle, 103.611, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.197
3.000, 0, Ego, 55.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.627
3.000, 1, CutInVehicle, 103.889, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.990
3.025, 0, Ego, 55.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.818
3.025, 1, CutInVehicle, 104.167, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.784
3.050, 0, Ego, 55.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.725
3.050, 1, CutInVehicle, 104.444, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.578
3.075, 0, Ego, 56.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.915
3.075, 1, CutInVehicle, 104.722, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.371
3.100, 0, Ego, 56.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.106
3.100, 1, CutInVehicle, 105.000, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.165
3.125, 0, Ego, 57.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.296
3.125, 1, CutInVehicle, 105.278, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.959
3.150, 0, Ego, 57.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.487
3.150, 1, CutInVehicle, 105.556, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.752
3.175, 0, Ego, 57.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.394
3.175, 1, CutInVehicle, 105.833, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.263
3.200, 0, Ego, 58.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.585
3.200, 1, CutInVehicle, 106.111, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.056
3.225, 0, Ego, 58.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.775
3.225, 1, CutInVehicle, 106.389, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.850
3.250, 0, Ego, 59.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.965
3.250, 1, CutInVehicle, 106.667, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.644
3.275, 0, Ego, 59.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.156
3.275, 1, CutInVehicle, 106.944, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.437
3.300, 0, Ego, 60.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.063
3.300, 1, CutInVehicle, 107.222, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.231
3.325, 0, Ego, 60.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.254
3.325, 1, CutInVehicle, 107.500, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.025
3.350, 0, Ego, 60.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.444
3.350, 1, CutInVehicle, 107.778, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.818
3.375, 0, Ego, 61.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.635
3.375, 1, CutInVehicle, 108.056, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.329
3.400, 0, Ego, 61.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.825
3.400, 1, CutInVehicle, 108.333, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.122
3.425, 0, Ego, 62.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.016
3.425, 1, CutInVehicle, 108.611, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.916
3.450, 0, Ego, 62.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.923
3.450, 1, CutInVehicle, 108.889, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.710
3.475, 0, Ego, 62.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.113
3.475, 1, CutInVehicle, 109.167, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.503
3.500, 0, Ego, 63.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.304
3.500, 1, CutInVehicle, 109.444, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.297
3.525, 0, Ego, 63.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.494
3.525, 1, CutInVehicle, 109.722, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.091
3.550, 0, Ego, 64.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.685
3.550, 1, CutInVehicle, 110.000, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.884
3.575, 0, Ego, 64.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.592
3.575, 1, CutInVehicle, 110.278, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.395
3.600, 0, Ego, 65.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.783
3.600, 1, CutInVehicle, 110.556, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.188
3.625, 0, Ego, 65.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.973
3.625, 1, CutInVehicle, 110.833, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.982
3.650, 0, Ego, 65.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.164
3.650, 1, CutInVehicle, 111.111, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.776
3.675, 0, Ego, 66.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.354
3.675, 1, CutInVehicle, 111.389, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.569
3.700, 0, Ego, 66.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.261
3.700, 1, CutInVehicle, 111.667, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.363
3.725, 0, Ego, 67.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.452
3.725, 1, CutInVehicle, 111.944, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.157
3.750, 0, Ego, 67.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.642
3.750, 1, CutInVehicle, 112.222, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.950
3.775, 0, Ego, 67.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.833
3.775, 1, CutInVehicle, 112.500, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.461
3.800, 0, Ego, 68.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.023
3.800, 1, CutInVehicle, 112.778, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.254
3.825, 0, Ego, 68.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.214
3.825, 1, CutInVehicle, 113.056, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.048
3.850, 0, Ego, 69.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.121
3.850, 1, CutInVehicle, 113.333, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.842
3.875, 0, Ego, 69.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.311
3.875, 1, CutInVehicle, 113.611, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.635
3.900, 0, Ego, 70.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.502
3.900, 1, CutInVehicle, 113.889, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.429
3.925, 0, Ego, 70.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.692
3.925, 1, CutInVehicle, 114.167, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.223
3.950, 0, Ego, 70.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.883
3.950, 1, CutInVehicle, 114.444, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 6.016
3.975, 0, Ego, 71.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.790
3.975, 1, CutInVehicle, 114.722, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.527
4.000, 0, Ego, 71.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.981
4.000, 1, CutInVehicle, 115.000, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.320
4.025, 0, Ego, 72.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.171
4.025, 1, CutInVehicle, 115.278, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.114
4.050, 0, Ego, 72.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.362
4.050, 1, CutInVehicle, 115.556, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.908
4.075, 0, Ego, 72.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.552
4.075, 1, CutInVehicle, 115.833, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.701
4.100, 0, Ego, 73.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.459
4.100, 1, CutInVehicle, 116.111, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.495
4.125, 0, Ego, 73.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.650
4.125, 1, CutInVehicle, 116.389, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.289
4.150, 0, Ego, 74.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.840
4.150, 1, CutInVehicle, 116.667, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 6.082
4.175, 0, Ego, 74.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.031
4.175, 1, CutInVehicle, 116.944, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.593
4.200, 0, Ego, 75.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.221
4.200, 1, CutInVehicle, 117.222, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.386
4.225, 0, Ego, 75.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.129
4.225, 1, CutInVehicle, 117.500, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.180
4.250, 0, Ego, 75.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.319
4.250, 1, CutInVehicle, 117.778, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.974
4.275, 0, Ego, 76.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.510
4.275, 1, CutInVehicle, 118.056, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.767
4.300, 0, Ego, 76.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.700
4.300, 1, CutInVehicle, 118.333, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.561
4.325, 0, Ego, 77.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.890
4.325, 1, CutInVehicle, 118.611, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.355
4.350, 0, Ego, 77.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.081
4.350, 1, CutInVehicle, 118.889, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 6.148
4.375, 0, Ego, 77.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.988
4.375, 1, CutInVehicle, 119.167, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.659
4.400, 0, Ego, 78.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.179
4.400, 1, CutInVehicle, 119.444, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.452
4.425, 0, Ego, 78.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.369
4.425, 1, CutInVehicle, 119.722, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.246
4.450, 0, Ego, 79.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.560
4.450, 1, CutInVehicle, 120.000, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.040
4.475, 0, Ego, 79.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.750
4.475, 1, CutInVehicle, 120.278, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.833
4.500, 0, Ego, 80.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.657
4.500, 1, CutInVehicle, 120.556, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.627
4.525, 0, Ego, 80.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.848
4.525, 1, CutInVehicle, 120.833, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.421
4.550, 0, Ego, 80.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.038
4.550, 1, CutInVehicle, 121.111, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 6.214
4.575, 0, Ego, 81.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.229
4.575, 1, CutInVehicle, 121.389, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.725
4.600, 0, Ego, 81.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.419
4.600, 1, CutInVehicle, 121.667, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.518
4.625, 0, Ego, 82.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.327
4.625, 1, CutInVehicle, 121.944, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.312
4.650, 0, Ego, 82.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.517
4.650, 1, CutInVehicle, 122.222, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.106
4.675, 0, Ego, 82.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.708
4.675, 1, CutInVehicle, 122.500, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.899
4.700, 0, Ego, 83.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.898
4.700, 1, CutInVehicle, 122.778, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.693
4.725, 0, Ego, 83.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.089
4.725, 1, CutInVehicle, 123.056, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.487
4.750, 0, Ego, 84.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.279
4.750, 1, CutInVehicle, 123.333, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 6.280
4.775, 0, Ego, 84.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.186
4.775, 1, CutInVehicle, 123.611, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.791
4.800, 0, Ego, 85.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.377
4.800, 1, CutInVehicle, 123.889, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.585
4.825, 0, Ego, 85.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.567
4.825, 1, CutInVehicle, 124.167, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.378
4.850, 0, Ego, 85.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.758
4.850, 1, CutInVehicle, 124.444, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.172
4.875, 0, Ego, 86.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.948
4.875, 1, CutInVehicle, 124.722, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.965
4.900, 0, Ego, 86.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.855
4.900, 1, CutInVehicle, 125.000, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.759
4.925, 0, Ego, 87.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.046
4.925, 1, CutInVehicle, 125.278, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.553
4.950, 0, Ego, 87.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.236
4.950, 1, CutInVehicle, 125.556, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.063
4.975, 0, Ego, 87.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.427
4.975, 1, CutInVehicle, 125.833, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.857
5.000, 0, Ego, 88.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.617
5.000, 1, CutInVehicle, 126.111, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.651
5.025, 0, Ego, 88.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.525
5.025, 1, CutInVehicle, 126.389, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.444
5.050, 0, Ego, 89.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.715
5.050, 1, CutInVehicle, 126.667, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.238
5.075, 0, Ego, 89.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.906
5.075, 1, CutInVehicle, 126.944, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.031
5.100, 0, Ego, 90.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.096
5.100, 1, CutInVehicle, 127.222, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.825
5.125, 0, Ego, 90.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.287
5.125, 1, CutInVehicle, 127.500, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.619
5.150, 0, Ego, 90.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.194
5.150, 1, CutInVehicle, 127.778, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.129
5.175, 0, Ego, 91.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.384
5.175, 1, CutInVehicle, 128.056, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.923
5.200, 0, Ego, 91.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.575
5.200, 1, CutInVehicle, 128.333, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.717
5.225, 0, Ego, 92.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.765
5.225, 1, CutInVehicle, 128.611, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.510
5.250, 0, Ego, 92.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.956
5.250, 1, CutInVehicle, 128.889, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.304
5.275, 0, Ego, 92.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.146
5.275, 1, CutInVehicle, 129.167, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.097
5.300, 0, Ego, 93.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.054
5.300, 1, CutInVehicle, 129.444, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.891
5.325, 0, Ego, 93.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.244
5.325, 1, CutInVehicle, 129.722, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.685
5.350, 0, Ego, 94.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.434
5.350, 1, CutInVehicle, 130.000, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.195
5.375, 0, Ego, 94.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.625
5.375, 1, CutInVehicle, 130.278, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.989
5.400, 0, Ego, 95.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.815
5.400, 1, CutInVehicle, 130.556, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.783
5.425, 0, Ego, 95.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.723
5.425, 1, CutInVehicle, 130.833, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.576
5.450, 0, Ego, 95.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.913
5.450, 1, CutInVehicle, 131.111, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.370
5.475, 0, Ego, 96.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.104
5.475, 1, CutInVehicle, 131.389, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.164
5.500, 0, Ego, 96.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.294
5.500, 1, CutInVehicle, 131.667, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.957
5.525, 0, Ego, 97.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.485
5.525, 1, CutInVehicle, 131.944, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.751
5.550, 0, Ego, 97.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.392
5.550, 1, CutInVehicle, 132.222, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.261
5.575, 0, Ego, 97.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.582
5.575, 1, CutInVehicle, 132.500, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.055
5.600, 0, Ego, 98.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.773
5.600, 1, CutInVehicle, 132.778, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.849
5.625, 0, Ego, 98.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.963
5.625, 1, CutInVehicle, 133.056, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.642
5.650, 0, Ego, 99.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.154
5.650, 1, CutInVehicle, 133.333, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.436
5.675, 0, Ego, 99.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.061
5.675, 1, CutInVehicle, 133.611, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.230
5.700, 0, Ego, 100.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.252
5.700, 1, CutInVehicle, 133.889, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.023
5.725, 0, Ego, 100.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.442
5.725, 1, CutInVehicle, 134.167, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 5.817
5.750, 0, Ego, 100.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.633
5.750, 1, CutInVehicle, 134.444, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 0.327
5.775, 0, Ego, 101.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.823
5.775, 1, CutInVehicle, 134.722, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.121
5.800, 0, Ego, 101.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.014
5.800, 1, CutInVehicle, 135.000, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 1.915
5.825, 0, Ego, 102.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.921
5.825, 1, CutInVehicle, 135.278, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 2.708
5.850, 0, Ego, 102.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.111
5.850, 1, CutInVehicle, 135.556, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 3.502
5.875, 0, Ego, 102.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.302
5.875, 1, CutInVehicle, 135.833, -11.500, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 4.296
5.900, 0, Ego, 103.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.492
